2024_08_04_22_59_06_162,0,0.1,0.2,0.3,5.010793,-20.01994,0.7755483,0.07670809,0.05194984,0.02952167,0.4,-5.28276E-05,0.0001518258,0.001445864,-0.007492955,0.00448327,0.0846076
2024_08_04_22_59_06_198,0.0,0.0,0,0,5.01081,-20.01995,0.7755472,0.07670596,0.05195339,0.02957547,0.0,-0.0002926956,0.0002734094,0.001408841,0.009720067,0.01461845,0.01932837
2024_08_04_22_59_06_237,0.0,0.0,0,0,5.010829,-20.01997,0.7755457,0.07670437,0.05195661,0.02963299,0.0,-0.0001108133,0.0002131638,0.001433724,0.001891283,-0.01648685,-0.00741766
2024_08_04_22_59_06_280,0.0,0.0,0,0,5.010849,-20.01998,0.775545,0.07670224,0.0519612,0.02969371,0.0,-0.0001695956,0.0003699125,0.001425247,0.01591793,0.005486537,0.02720729
2024_08_04_22_59_06_313,0.0,0.0,0,0,5.010864,-20.01999,0.7755438,0.07670064,0.05196391,0.02974112,0.0,8.779032e-05,0.0002931533,0.001445132,0.01330426,-0.02800958,-0.006914337
2024_08_04_22_59_06_354,0.0,-0.003642628,0,0,5.010884,-20.02,0.7755429,0.07669957,0.05196777,0.02980024,0.0,-6.071456e-05,0.0002216139,0.001439349,-0.002538232,-0.001247914,0.0539158
2024_08_04_22_59_06_387,0.0,-0.003642628,0,0,5.010899,-20.02002,0.775542,0.07669904,0.05197076,0.02984818,0.0,-0.0001735223,0.0003154862,0.001434542,0.02074664,0.003482331,0.08077276
2024_08_04_22_59_06_421,0.0,-0.003642628,0,0,5.010915,-20.02003,0.7755411,0.07669691,0.05197401,0.02989558,0.0,-9.648836e-05,0.0001777163,0.001431728,-0.002798682,-0.004462083,-0.03061641
2024_08_04_22_59_06_461,0.006608571,-0.003642628,-1,0,5.010998,-20.02009,0.7755252,0.07670064,0.05192628,0.03001596,0.01,0.001433421,-0.002696327,0.005978286,0.4173554,-0.09028613,-0.004003989
2024_08_04_22_59_06_496,0.1169935,-0.003642628,1,3,5.012243,-20.02028,0.7754427,0.07693819,0.05165198,0.03030784,0.07,0.009097666,-0.006763374,-0.0004068871,3.238894,-0.06715488,0.01169834
2024_08_04_22_59_06_536,0.1518519,-0.003642628,10,14,5.016427,-20.0204,0.7753562,0.07719386,0.05185585,0.03045911,0.15,0.003720795,0.01558748,0.003403393,1.248345,0.02445094,-0.02275035
2024_08_04_22_59_06_577,0.1838054,-0.003642628,26,31,5.023718,-20.02041,0.7752935,0.07725404,0.05284154,0.03048201,0.23,-0.0005832168,0.03381024,-0.003622899,1.985788,0.006844755,0.03636349
2024_08_04_22_59_06_613,0.2041394,-0.003642628,46,52,5.032376,-20.02032,0.7752564,0.07717361,0.05426918,0.03038773,0.29,-0.004283848,0.04952077,-0.007998893,1.822412,0.02386793,0.06483123
2024_08_04_22_59_06_646,0.2302832,-0.003642628,72,79,5.043866,-20.02013,0.7752331,0.07696163,0.0563437,0.03018054,0.36,-0.006623403,0.06368394,-0.01260121,1.7865,0.005434732,0.01736823
2024_08_04_22_59_06_685,0.2593319,-0.003642628,107,114,5.058938,-20.01982,0.7751038,0.07634111,0.05900843,0.02972887,0.43,-0.07184651,0.05338135,-0.04050778,2.157956,1.227581,-1.344008
2024_08_04_22_59_06_724,0.2854757,-0.003642628,151,156,5.077533,-20.01856,0.773977,0.07165075,0.06163285,0.027707,0.51,-0.1490612,0.002720207,-0.06126514,1.507878,0.3368966,0.6678886
2024_08_04_22_59_06_764,0.3,-0.003642628,200,205,5.097962,-20.01683,0.7727863,0.06585997,0.0613496,0.02503158,0.57,-0.1523121,-0.01506146,-0.07376879,1.3237,0.06686151,-0.05103647
2024_08_04_22_59_06_797,0.3,-0.003642628,248,251,5.117889,-20.01519,0.7716321,0.06033924,0.06101177,0.02241476,0.61,-0.1627437,-0.0147432,-0.07790808,1.0373,0.06596744,0.1004189
2024_08_04_22_59_06_835,0.3,-0.003642628,305,306,5.141531,-20.01329,0.7702641,0.05380864,0.06062477,0.01933721,0.64,-0.1706563,-0.01515732,-0.08202635,0.7393956,0.06327406,-0.01915544
2024_08_04_22_59_06_874,0.3,-0.003642628,364,365,5.166503,-20.01175,0.76887,0.04827406,0.05901905,0.01759178,0.62,-0.1043269,-0.07286622,-0.007312291,-0.77039,-0.3146585,-0.1581292
2024_08_04_22_59_06_926,0.3,-0.003642628,438,437,5.197196,-20.01066,0.7671294,0.04274587,0.0558926,0.01715821,0.6,-0.1352191,-0.03493158,-0.01592889,-0.2554059,0.4043728,0.05598552
2024_08_04_22_59_06_958,0.3,-0.003642628,487,485,5.217522,-20.00969,0.7658931,0.03812901,0.0546503,0.01657072,0.59,-0.1311769,-0.041834,-0.01737358,-0.09304284,-0.02292543,-0.05125627
2024_08_04_22_59_06_997,0.3,-0.003642628,542,539,5.240676,-20.00859,0.7643678,0.03297473,0.05305605,0.01584954,0.59,-0.1309453,-0.04105651,-0.01656751,-0.04416704,-0.006847083,-0.1462679
2024_08_04_22_59_07_034,0.3,-0.003642628,596,592,5.263128,-20.00753,0.7628832,0.02795307,0.05152829,0.01518694,0.59,-0.1309383,-0.04029037,-0.01571332,-0.03343821,-0.007055699,-0.03411807
2024_08_04_22_59_07_074,0.3,-0.003642628,649,645,5.285535,-20.00643,0.7612277,0.02417777,0.04963657,0.0142543,0.58,-0.03562598,-0.02707357,-0.03227594,-0.3716945,-0.7038731,0.2581421
2024_08_04_22_59_07_107,0.3,-0.003642628,697,695,5.305846,-20.00573,0.7602047,0.02311784,0.04869955,0.01303511,0.57,-0.02516992,-0.03040168,-0.03510133,-0.2944469,-0.03966083,0.03308244
2024_08_04_22_59_07_146,0.3,-0.003642628,748,749,5.327494,-20.00504,0.7591054,0.0222587,0.04743158,0.01161085,0.56,-0.01731509,-0.03765299,-0.03761739,-0.315845,-0.02946984,0.08649751
2024_08_04_22_59_07_185,0.3,-0.003642628,799,803,5.349323,-20.00438,0.7580063,0.02161635,0.04589246,0.01006835,0.55,-0.01372364,-0.04134474,-0.03955033,-0.2225637,0.007125549,-0.06091408
2024_08_04_22_59_07_227,0.3,-0.003642628,853,860,5.372013,-20.00381,0.75695,0.02142673,0.04461143,0.008707471,0.55,-0.0008356349,-0.03046268,-0.03143722,0.003755092,-0.004814006,0.03455579
2024_08_04_22_59_07_261,0.3,-0.003642628,898,908,5.391368,-20.00336,0.7561125,0.02134524,0.04357198,0.007577758,0.55,-0.001186677,-0.03047798,-0.03196225,-0.0243783,0.009972601,0.01755543
2024_08_04_22_59_07_296,0.3,-0.003642628,944,956,5.410714,-20.00299,0.7552519,0.02335219,0.0403268,0.005987319,0.58,0.09406052,-0.1276189,-0.05210649,0.8086562,-0.332646,-0.1155808
2024_08_04_22_59_07_334,0.3,-0.003642628,1001,1012,5.434112,-20.00294,0.7540687,0.02715572,0.03628596,0.003851464,0.61,0.09804063,-0.05425831,-0.04932568,0.9385943,0.1493972,-0.2388544
2024_08_04_22_59_07_385,0.3,-0.003642628,1073,1084,5.464493,-20.00303,0.7523956,0.03141358,0.03422622,0.001417334,0.65,0.08596866,-0.03876277,-0.05070433,0.7004737,0.03458932,-0.07771328
2024_08_04_22_59_07_421,0.3,-0.003642628,1133,1144,5.490294,-20.00304,0.7509314,0.03462109,0.03290443,6.282532,0.67,0.08264896,-0.03337049,-0.05277802,0.5202889,0.01172349,-0.03253296
2024_08_04_22_59_07_455,0.3,-0.003642628,1186,1196,5.512693,-20.00311,0.7496366,0.03737267,0.03286361,6.280694,0.69,0.08095734,0.01542908,-0.05637429,0.5540252,0.07564574,-0.04712306
2024_08_04_22_59_07_493,0.3,-0.003642628,1249,1257,5.539311,-20.00307,0.7472134,0.0370696,0.03340187,6.278378,0.72,-0.02666987,0.02485996,-0.06235509,0.6904005,0.22234,-0.1466796
2024_08_04_22_59_07_536,0.3,-0.003642628,1318,1325,5.569068,-20.00274,0.7443562,0.03613164,0.03429018,6.275803,0.74,-0.00337571,0.002528903,-0.06417757,0.4976391,-0.1739433,0.1011603
2024_08_04_22_59_07_571,0.3,-0.003642628,1383,1389,5.596673,-20.00257,0.7415239,0.03599156,0.03446064,6.273388,0.76,-0.001517506,0.003149888,-0.06610034,0.3534555,0.00197906,0.00622496
2024_08_04_22_59_07_606,0.3,-0.003818575,1445,1449,5.623232,-20.00249,0.7388713,0.03596706,0.03476522,6.271086,0.76,0.07038634,0.04592864,-0.052107,-0.3879666,-1.727331,4.651092
2024_08_04_22_59_07_645,0.3,-0.003946537,1511,1515,5.65252,-20.00284,0.7388355,0.03627066,0.04007721,6.269249,0.76,-0.02882624,0.1714621,-0.05224779,0.0244379,0.2764491,0.06197393
2024_08_04_22_59_07_693,0.3,-0.004874259,1588,1592,5.686913,-20.00299,0.7392722,0.03467436,0.04813002,6.267168,0.76,-0.03347783,0.173373,-0.05144486,-0.0007748603,0.002522021,0.09694695
2024_08_04_22_59_07_730,0.3,-0.007097592,1655,1659,5.716503,-20.0034,0.7396622,0.03396915,0.05451392,6.266313,0.73,0.005435592,0.1358017,-0.00416245,-1.185119,-0.1625037,0.04818104
2024_08_04_22_59_07_773,0.3,-0.008761094,1722,1725,5.745855,-20.00417,0.7397355,0.03356542,0.05955872,6.266373,0.69,-0.03596494,0.09610181,-0.002724688,-0.8206963,0.3068792,0.1057424
2024_08_04_22_59_07_806,0.3,-0.009592844,1776,1777,5.768609,-20.00456,0.7393442,0.03219176,0.06284066,6.266346,0.67,-0.0432681,0.09725896,-0.00469848,-0.6283521,0.05481531,0.02029165
2024_08_04_22_59_07_847,0.3,-0.0100887,1835,1834,5.793676,-20.00501,0.7389392,0.03058854,0.06480718,6.266338,0.62,-0.08458007,-0.01655919,-0.003893052,-0.8082389,0.5653081,-0.06556511
2024_08_04_22_59_07_882,0.3,-0.0107285,1890,1886,5.816382,-20.00523,0.7385698,0.02751045,0.06403536,6.266253,0.6,-0.07938291,-0.02439924,-0.0001554363,-0.5294681,-0.03215298,0.04636123
2024_08_04_22_59_07_923,0.3,-0.01127234,1949,1943,5.840637,-20.00544,0.7381644,0.02443504,0.06292512,6.266268,0.58,-0.07134876,-0.02926038,0.002150205,-0.3827214,-0.04037749,-0.06785616
2024_08_04_22_59_07_964,0.3,-0.01232802,2006,1997,5.863638,-20.0057,0.7377751,0.02170103,0.06169703,6.266361,0.56,-0.06620819,-0.0317383,0.003657539,-0.318408,-0.02777576,-0.05630776
2024_08_04_22_59_08_005,0.3,-0.01338371,2062,2049,5.886164,-20.00597,0.7373925,0.01913748,0.06039015,6.266507,0.55,-0.06245675,-0.03316049,0.005055955,-0.1904964,-0.02448074,-0.06046891
2024_08_04_22_59_08_038,0.3,-0.01504721,2110,2094,5.905591,-20.00621,0.7370632,0.01695315,0.05917865,6.266654,0.55,-0.06303762,-0.03621194,0.004574959,-0.2149343,-0.004109927,-0.1055635
