2024_08_04_23_09_49_402,0,0,0,0,5.011545,-20.02047,0.7755033,0.07664311,0.05209794,0.03183223,0,-8.412046E-05,0.0002491005,0.001412884,-0.0001742737,0.01336966,-0.07276602,,,
2024_08_04_23_09_49_435,0,0,0,0,5.01156,-20.02048,0.7755023,0.07664098,0.05210084,0.03188124,0,8.217146E-05,0.0003636342,0.00144439,0.01229468,-0.03436644,0.007837376,,,
2024_08_04_23_09_49_478,0,0,0,0,5.01158,-20.02049,0.7755013,0.07663938,0.0521052,0.03194195,0,-3.50413E-06,0.0003791608,0.001450112,0.007903116,-0.01388451,0.02350507,,,
2024_08_04_23_09_49_517,0,0,0,0,5.011599,-20.0205,0.7754998,0.07663779,0.05210824,0.03199948,0,-0.0003317187,0.0002690971,0.00141039,0.01036705,0.02593378,0.02266379,,,
2024_08_04_23_09_49_555,0,0,0,0,5.011616,-20.02052,0.7754988,0.07663566,0.05211205,0.03205327,0,-4.100068E-06,0.0002834853,0.001442803,-0.004113885,-0.01486175,-0.06873046,,,
2024_08_04_23_09_49_592,0,0,0,0,5.011634,-20.02053,0.7754977,0.07663406,0.05211502,0.0321076,0,-9.564315E-05,-7.902112E-05,0.001423991,-0.0221486,0.003301189,-0.03876964,,,
2024_08_04_23_09_49_630,0,0,0,0,5.011652,-20.02054,0.7754967,0.07663246,0.0521192,0.03216247,0,-8.580417E-05,0.0003607464,0.001424903,0.01237332,-0.007973227,-0.03064553,,,
2024_08_04_23_09_49_670,0,0,0,0,5.011671,-20.02056,0.7754956,0.07663086,0.05212307,0.03222052,0,-0.0003283017,8.956173E-05,0.001411515,-0.0188988,0.02639345,0.0256148,,,
2024_08_04_23_09_49_711,0,0,0,0,5.011689,-20.02057,0.7754944,0.07663033,0.05212598,0.03227805,0,-0.0001726269,0.0001930831,0.001406647,0.007411494,0.005753943,-0.07697119,,,
2024_08_04_23_09_49_752,0.03592351,0,0,0,5.011797,-20.02065,0.7754732,0.07664151,0.05205857,0.03246926,0.01,0.003418725,-0.006523505,0.004644417,1.56291,-0.1025833,0.1898901,,,
2024_08_04_23_09_49_786,0.1559913,0,2,4,5.013205,-20.02081,0.7753832,0.0769057,0.05175145,0.032718,0.08,0.01071826,-0.008846011,-0.0001152626,2.293944,-0.05044043,0.02586981,,,
2024_08_04_23_09_49_824,0.2257081,0,15,17,5.018475,-20.0209,0.7752575,0.0773057,0.05184151,0.03273611,0.19,0.007262608,0.01562197,-0.004782287,3.380641,0.01779106,-0.07600337,,,
2024_08_04_23_09_49_863,0.2605664,0,36,40,5.027791,-20.0208,0.7751804,0.07743087,0.05304646,0.03254702,0.3,0.0002272396,0.04454456,-0.01067778,2.747088,0.01493003,-0.02447236,,,
2024_08_04_23_09_49_900,0.2915517,0,67,71,5.040973,-20.02054,0.7751383,0.07730091,0.05525485,0.03218537,0.4,-0.005636953,0.06867993,-0.01727056,2.512783,0.02164161,0.08728541,,,
2024_08_04_23_09_49_940,0.3186638,0,107,112,5.058259,-20.02012,0.7750847,0.07687534,0.05837101,0.03161865,0.5,-0.06273986,0.06504857,-0.02455429,3.122926,0.8349046,-4.013348,,,
2024_08_04_23_09_49_979,0.349649,0,158,160,5.079294,-20.01874,0.7738371,0.07166833,0.06098452,0.02936401,0.59,-0.1682619,-0.005245317,-0.06893065,2.090096,0.2073683,0.4364997,,,
2024_08_04_23_09_50_016,0.3806342,0,215,217,5.103157,-20.01669,0.7724426,0.06494597,0.06058808,0.0263328,0.67,-0.1789693,-0.01928247,-0.0839943,1.966953,0.08057057,0.009190291,,,
